wavelength,Cycle_1_0,Cycle_2_0,Cycle_3_0,Cycle_4_0,Cycle_5_0,Cycle_6_0,,Peak Spectroscopy,,,
324.2881,15639.1453,2235.9361,1620.116,3787.1405,21809.5503,3704.3899,,,,,
324.2891,15965.3545,1910.6419,1745.9261,3416.5548,23600.0089,3541.0849,,,,,
324.2901,17598.6857,2088.888,1740.7367,3490.9841,21043.5755,3966.8656,,,,,
324.2911,17633.3909,1982.6918,1743.478,3453.2596,21678.2346,4671.0148,,,,,
324.2921,16784.5786,1921.3051,1479.8486,4020.5409,20317.1571,4500.5103,,,,,
324.2931,17906.8842,2223.8125,1509.3893,3670.0421,19709.0233,4183.6812,,,,,
324.2941,16253.5978,2046.6281,1514.9169,3866.8082,18657.6249,4026.7373,,,,,
324.2951,16499.3839,2388.7757,1464.2012,3428.7561,17480.1975,4758.5057,,,,,
324.2961,17316.1508,2015.0891,1398.6659,4143.9847,21495.9285,4487.4202,,,,,
324.2971,15812.988,2257.323,1428.2813,4174.6201,18887.0824,4410.6628,,,,,
324.2981,16848.506,2281.2558,1383.1526,3778.2307,18321.1171,4777.8953,,,,,
324.2991,17122.9668,2682.6813,1418.8811,4141.1339,18761.8145,4930.7737,,,,,
324.3001,17510.5837,2433.6221,1438.3086,3929.6158,16891.7102,4522.5789,,,,,
324.3011,14666.3363,2613.8695,1389.4648,4085.908,16921.5951,4951.7025,,,,,
324.3021,14574.8941,2849.9377,1120.0168,4085.224,17973.1314,4684.8697,,,,,
324.3031,15538.6963,3091.6562,1367.6365,4099.9709,17702.8444,5175.571,,,,,
324.3041,15682.0715,3432.2979,1047.1688,3883.6363,17450.4328,4953.1562,,,,,
324.3051,16385.6536,2869.9879,1232.1823,4479.1939,18355.4052,4565.4368,,,,,
324.3061,16549.9167,3322.3548,1252.8588,4341.0092,14647.1288,4608.5287,,,,,
324.3071,16684.9694,3195.5183,1146.4664,4853.3048,17166.1385,5300.904,,,,,
324.3081,14847.9822,3526.3756,1284.5018,4416.2597,14444.6447,4587.1691,,,,,
324.3091,15775.4115,3174.4382,1023.1343,4298.1043,15135.6776,5383.7675,,,,,
324.3101,14298.1066,3707.6249,1185.9187,5092.0064,15160.9767,4305.6723,,,,,
324.3111,15594.5194,3523.6541,876.4315,5123.0804,13710.4868,4787.137,,,,,
324.3121,15775.9727,3853.2333,1219.4941,4468.9977,15267.1428,4775.1172,,,,,
324.3131,14350.3686,3956.8641,1048.5626,4580.712,14575.4764,4914.2626,,,,,
324.3141,15236.8927,4155.1862,1013.1371,5088.9639,12176.3112,4741.1459,,,,,
324.3151,16854.7401,4163.4511,1099.2349,5663.7297,12148.4219,4281.8479,,,,,
324.3161,16091.8154,4883.4223,1174.2462,5835.884,13927.2686,4622.6894,,,,,
324.3171,15939.3202,4851.82,1189.1665,5143.6196,13769.6338,3788.5203,,,,,
324.3181,14976.9958,5170.9482,1113.3899,5266.8511,12357.105,3978.8398,,,,,
324.3191,16071.4956,5119.0364,1039.034,6039.0721,13028.2909,4226.1347,,,,,
324.3201,13971.0666,4951.0596,890.6208,6035.2071,11401.6235,4479.9095,,,,,
324.3211,16091.858,5120.6918,1178.125,6286.3195,11265.7735,3444.3047,,,,,
324.3221,14359.5118,5739.396,960.6919,6852.2098,12117.5196,4230.9709,,,,,
324.3231,14587.1175,5466.6977,1115.3865,7210.2137,12727.3228,4528.7543,,,,,
324.3241,14675.1653,5999.8577,955.8755,6788.9432,11008.575,3690.7109,,,,,
324.3251,14202.6268,6449.5598,939.8614,6330.8292,11785.2424,3788.7126,,,,,
324.3261,12034.528,6273.3223,1047.3718,7481.9467,9893.8271,3685.3292,,,,,
324.3271,14493.9638,6281.2704,1059.3372,7129.5274,12018.4472,3893.4313,,,,,
324.3281,15099.3777,6952.618,1067.0472,8157.9063,10904.9628,3995.902,,,,,
324.3291,14506.6301,6368.8032,914.8392,8748.1603,11206.3045,3477.2254,,,,,
324.3301,13402.3618,7092.1588,1087.5561,7413.2374,11099.4962,3781.3075,,,,,
324.3311,14601.6763,6777.6262,1093.9864,8390.8619,10903.354,3495.317,,,,,
324.3321,13067.1686,7367.8199,1081.6881,9028.2681,10534.0488,3524.5031,,,,,
324.3331,14941.2413,7746.2449,885.4396,9311.554,10359.1313,3086.6408,,,,,
324.3341,14260.3741,8732.368,1254.9198,9004.6106,9871.5387,3644.2267,,,,,
324.3351,14489.7956,8209.3591,871.4053,9021.3751,10676.4193,3653.534,,,,,
324.3361,15056.4109,9654.4249,1104.0688,9464.477,9684.0748,3454.7176,,,,,
324.3371,14741.7232,8981.7625,1083.2215,9482.096,9416.9483,3210.0898,,,,,
324.3381,14301.1173,8562.2575,969.304,10823.7266,10016.7864,3488.6891,,,,,
324.3391,13722.8711,8928.412,1165.608,10481.0404,9359.0192,3758.0235,,,,,
324.3401,14117.7155,8298.1867,1090.7336,10812.0455,9733.4725,3723.748,,,,,
324.3411,14801.5893,8821.0188,1294.5146,10142.3173,9194.6867,3366.3197,,,,,
324.3421,13239.973,8402.7204,1399.1129,11267.976,9869.2421,4426.4286,,,,,
324.3431,13308.7295,9775.2525,1367.2979,11646.8509,9599.7595,4056.2205,,,,,
324.3441,12638.6152,8822.6343,1025.6136,10949.9051,8939.8166,3768.0283,,,,,
324.3451,14228.1326,10020.1317,1280.1905,12566.8207,8636.4848,3852.118,,,,,
324.3461,12617.3615,9437.6131,1312.2144,11972.7893,9487.5268,3800.4855,,,,,
324.3471,13316.3414,8796.9205,1130.504,12361.4312,9041.9241,4229.1959,,,,,
324.3481,14081.2603,9004.5263,1078.38,11595.4152,8771.7716,4075.3213,,,,,
324.3491,13314.8337,9013.607,1342.155,13170.6076,8354.7301,4759.4185,,,,,
324.3501,12552.0936,9086.0918,1328.4191,12624.7721,7501.0792,4327.5163,,,,,
324.3511,12361.1034,8035.5311,1288.7929,13074.5752,8310.1963,4975.2149,,,,,
324.3521,13577.1492,8706.1598,1421.1899,11772.2176,8125.1958,4254.8901,,,,,
324.3531,12241.9613,7912.2427,1429.7929,13011.1738,8556.237,4547.6455,,,,,
324.3541,11901.2194,9127.0939,1356.6168,12235.2449,7011.8929,5131.0404,,,,,
324.3551,12626.8932,8519.2001,1440.888,11839.6523,7091.2809,4380.5907,,,,,
324.3561,12015.9194,8617.4692,1386.5176,13291.2281,8380.6424,5138.1747,,,,,
324.3571,11773.3718,8340.47,1301.5978,12516.4207,7756.7207,4394.0888,,,,,
324.3581,13082.6758,7797.8954,1499.4694,12734.2944,7162.8083,4498.1942,,,,,
324.3591,11044.0254,8555.0058,1714.6256,12419.5599,7000.1068,4965.856,,,,,
324.3601,11233.0752,8239.3359,1692.4878,12320.4521,6531.3707,5035.8847,,,,,
324.3611,11589.1247,7411.7794,1817.2977,12432.5366,5856.9332,5640.4809,,,,,
324.3621,10833.9516,7422.1206,1621.8563,11944.1341,6637.1868,4678.9657,,,,,
324.3631,11081.2706,6670.2373,1788.8823,11182.56,6178.575,5718.3111,,,,,
324.3641,10281.5475,7519.6639,1704.98,12445.6098,5740.239,5813.8464,,,,,
324.3651,10573.0339,7595.2386,1863.259,11269.2743,5253.449,5443.5863,,,,,
324.3661,10691.817,7115.9403,2022.3679,11192.0128,5212.8749,6007.7668,,,,,
324.3671,10345.5566,7156.1383,2081.1358,11468.46,5412.6658,5482.8186,,,,,
324.3681,9907.5122,6974.1854,1821.363,11841.164,4633.857,5820.4572,,,,,
324.3691,10011.3223,6689.5064,2563.3879,10610.8327,5337.3089,5759.7587,,,,,
324.3701,10303.8394,6693.3671,2039.1652,10739.1074,4711.6056,5695.6339,,,,,
324.3711,10773.7368,6285.0764,2146.8247,10249.6824,4700.142,5562.7912,,,,,
324.3721,9655.4579,6499.5821,2058.7335,10597.6673,4748.7768,6488.7055,,,,,
324.3731,9773.3235,5744.0337,2079.2658,9757.4475,3935.048,5659.2393,,,,,
324.3741,8502.6058,5830.9259,2717.965,8921.9437,4308.4878,6189.1381,,,,,
324.3751,9392.9469,6007.2578,2406.5708,9715.905,3900.6928,5998.2961,,,,,
324.3761,8663.7137,5264.1217,2369.9523,9557.7102,3837.2455,7017.2499,,,,,
324.3771,7999.1319,5402.6373,2370.1419,9542.2444,4036.1273,6237.8132,,,,,
324.3781,8119.3123,5474.4873,2747.3341,9092.211,3619.1396,6439.5455,,,,,
324.3791,8013.2416,4863.7932,2766.1872,9073.9073,3091.3842,5954.8453,,,,,
324.3801,8115.1165,5335.2737,3301.1233,8151.3974,3219.6283,6285.7912,,,,,
324.3811,7339.0952,4506.1781,2779.1343,8366.7894,2996.2715,6079.0668,,,,,
324.3821,7526.3422,5078.1681,2845.3058,8797.0331,3048.1072,6417.9974,,,,,
324.3831,7467.8555,4862.1651,3057.8459,7898.1891,2799.6254,7612.8031,,,,,
324.3841,7454.1011,4926.0607,3447.2204,8635.9702,2464.7661,5932.7583,,,,,
324.3851,6369.5312,5050.4707,3350.0257,7195.0969,2594.8105,6523.7883,,,,,
324.3861,6654.7254,4600.2523,3498.7537,7809.2568,2695.5935,6800.7966,,,,,
324.3871,6570.6201,4691.6243,4156.6335,7507.6371,2332.1647,6876.7109,,,,,
324.3881,7044.6871,5175.8919,4114.0289,7629.3865,2323.8226,6521.2447,,,,,
324.3891,6172.0351,4878.5402,4532.1559,8081.5778,2305.2939,6881.0922,,,,,
324.3901,6702.3619,4669.2625,3672.5627,7120.9218,2113.4776,5940.5626,,,,,
324.3911,5433.3561,4815.4223,4114.8388,7730.602,1915.2516,7152.3563,,,,,
324.3921,5747.3785,4635.3665,4261.9646,7858.673,2178.4899,6428.8711,,,,,
324.3931,5776.2641,4880.7076,4301.5383,6910.5201,2111.5303,6394.2891,,,,,
324.3941,4607.1885,5302.6036,4598.5269,6627.7281,1830.7078,6682.8957,,,,,
324.3951,4874.1812,4732.4252,4248.1988,7314.6759,1927.4573,5923.3444,,,,,
324.3961,5236.8511,4761.0557,4932.3589,7430.5131,1796.9792,6863.1365,,,,,
324.3971,4370.5873,4618.5529,4834.965,7242.122,1749.1385,6756.4541,,,,,
324.3981,4823.3457,5406.4204,5059.3094,7153.3323,1814.7434,6602.2824,,,,,
324.3991,4422.7322,4968.4793,4326.5589,7474.2527,1642.398,6228.1191,,,,,
324.4001,4085.7126,4744.623,5854.5037,7344.0991,1516.5649,5819.8747,,,,,
324.4011,4092.0655,5456.2933,4614.3433,7861.8008,1530.58,5553.3895,,,,,
324.4021,4226.8244,5228.5445,4846.3661,7633.8491,1555.8729,6733.0003,,,,,
324.4031,3534.1045,5201.6709,5160.6605,7560.5089,1415.3329,6091.2678,,,,,
324.4041,4008.0559,5833.6938,4990.4332,7382.9161,1526.1439,5806.2463,,,,,
324.4051,3926.3841,6032.4369,5122.3457,7746.084,1712.6032,6828.3453,,,,,
324.4061,3584.401,6201.5038,5431.1714,7819.7273,1776.8444,5446.804,,,,,
324.4071,3294.1622,6450.8702,5750.0319,8898.4398,1751.0416,5619.3263,,,,,
324.4081,3439.7859,6696.2358,5682.325,8639.1024,1383.0044,6018.422,,,,,
324.4091,3485.7153,5975.4242,5886.644,8257.0012,1623.5187,5552.1193,,,,,
324.4101,3047.0822,7123.7535,4758.9838,8257.4457,1497.6129,5438.2465,,,,,
324.4111,2996.2134,6492.2017,5999.0648,8128.2331,1712.6874,5784.0085,,,,,
324.4121,3278.35,7130.5339,6381.4122,8897.3643,1531.9757,5459.9967,,,,,
324.4131,2631.4386,7386.596,5825.6895,8498.6191,1377.8403,5653.6943,,,,,
324.4141,2971.728,7623.9241,5568.8217,8102.1898,1492.1447,5352.592,,,,,
324.4151,2449.4186,7849.8816,5648.5452,7655.1271,1590.0983,5552.3357,,,,,
324.4161,3101.8773,8183.8581,6591.9939,8291.974,1474.5494,5026.8525,,,,,
324.4171,2659.0017,7414.3975,5976.468,8249.3492,1242.145,5671.1865,,,,,
324.4181,2668.8678,8317.4936,6447.8195,8460.6827,1654.1997,5404.943,,,,,
324.4191,2593.443,9245.6125,5871.8201,8756.6506,1596.1414,5595.7488,,,,,
324.4201,2482.9225,9362.0038,5804.2884,8248.1333,1683.637,5433.196,,,,,
324.4211,2242.5016,9609.2004,5848.2052,8327.5674,1807.77,4841.2164,,,,,
324.4221,2509.5329,9677.1208,6043.5463,8155.3887,1785.6757,5028.4391,,,,,
324.4231,2749.8617,9544.0792,6582.0183,8296.8449,1854.2172,4870.5975,,,,,
324.4241,2624.606,9661.5355,6332.0658,8276.6126,2019.1459,4115.5503,,,,,
324.4251,2192.4774,9253.179,6283.5139,7636.7085,1887.5768,5065.6743,,,,,
324.4261,2130.5679,10090.3502,6116.1729,8726.0315,2158.5071,4634.8665,,,,,
324.4271,2495.7152,10729.376,6245.1336,7882.2301,1908.9495,4461.9249,,,,,
324.4281,2310.0189,9756.1584,6625.1222,8172.1911,2125.8011,4014.4104,,,,,
324.4291,2104.3987,10344.8621,5879.8089,8022.7399,1825.8304,4333.5602,,,,,
324.4301,2286.9544,10281.7563,6650.4731,7261.196,2362.3737,3959.5579,,,,,
324.4311,2189.6918,11115.1648,6266.4724,7165.5031,2424.9782,4143.4745,,,,,
324.4321,2054.9481,10964.4697,5617.5072,6483.8798,2598.9812,4063.2713,,,,,
324.4331,2146.6232,11848.4968,5877.9668,6693.741,2066.8324,4053.6438,,,,,
324.4341,1991.3183,12085.5784,6252.1844,6990.2857,2312.0124,3804.5376,,,,,
324.4351,2212.3269,11271.4139,6048.9895,5709.0595,2356.9299,3297.6043,,,,,
324.4361,2203.398,12205.812,5491.109,6398.2519,2299.6084,3481.3163,,,,,
324.4371,2151.1587,11691.9315,5824.6739,5961.424,2730.3806,3277.7126,,,,,
324.4381,2137.0745,12573.7583,5705.5346,5626.979,2872.3234,3324.1173,,,,,
324.4391,1983.2509,12966.2162,5570.4435,5430.2524,2681.23,3061.9238,,,,,
324.4401,2290.7534,12073.6029,6392.8439,4756.4895,2688.7643,3143.8759,,,,,
324.4411,2311.1447,12291.7533,5377.8309,4977.7438,2680.937,2971.7478,,,,,
324.4421,2280.4942,13835.8098,5406.6642,5033.1494,2936.7345,2911.5489,,,,,
324.4431,1942.6386,12463.5069,5621.3582,4389.7655,3041.5592,2851.562,,,,,
324.4441,2152.1956,12502.1831,5647.4338,4411.5708,3218.8096,3150.3969,,,,,
324.4451,2280.2689,12617.7547,5892.9017,4255.3023,3112.6437,2256.0674,,,,,
324.4461,2647.4265,12323.6428,4980.5492,4731.6457,3522.8702,2597.0005,,,,,
324.4471,2111.7675,12260.7631,5297.8316,4124.1743,3103.6796,2253.9395,,,,,
324.4481,2243.3592,12221.3709,5791.333,4060.6622,3010.9367,2699.6629,,,,,
324.4491,2399.0041,12628.9828,5246.8873,3661.894,3729.3809,2293.4919,,,,,
324.4501,2209.3589,11740.8005,5693.0998,3102.873,3602.1915,2245.0411,,,,,
324.4511,2538.2273,11678.9241,5741.509,3839.1833,3634.3894,2510.2109,,,,,
324.4521,2264.3698,13068.9678,5418.6805,2968.4833,3460.3968,2320.2183,,,,,
324.4531,2279.1817,12909.0756,4736.566,3210.6721,3798.5284,2240.5836,,,,,
324.4541,2402.0411,11557.0244,5300.1638,3312.8235,3621.1738,2178.3521,,,,,
324.4551,2192.1803,10927.8381,5136.3159,2898.4148,3504.3202,1961.6472,,,,,
324.4561,2418.0387,11039.8049,5518.0815,2838.3719,3745.5644,2323.5056,,,,,
324.4571,2705.3644,10783.1589,4894.1076,2995.211,3536.9231,1723.887,,,,,
324.4581,2485.371,10925.0335,4539.3765,2742.5649,3594.496,1908.915,,,,,
324.4591,2802.3997,10541.2315,4463.3865,2770.4178,4071.359,1924.9066,,,,,
324.4601,2920.2443,10591.9003,4683.8974,2568.8572,4068.5279,1981.8165,,,,,
324.4611,2939.6575,10569.1264,5550.6847,2539.6525,4064.531,1715.4548,,,,,
324.4621,3156.9587,9654.4951,4877.7374,2365.0715,3767.4555,2024.4441,,,,,
324.4631,3028.7393,9359.26,4674.0318,2062.6378,3692.5772,1527.4881,,,,,
324.4641,3221.0792,8889.5152,5103.0492,2299.3315,4005.4594,1575.3896,,,,,
324.4651,3123.6023,8900.8359,4492.6492,2470.9435,4384.2394,1488.406,,,,,
324.4661,3523.2661,8789.6415,5350.5354,2127.0636,4132.2454,1782.6871,,,,,
324.4671,3512.4567,9039.8722,5266.113,2265.8176,4100.9703,1524.8292,,,,,
324.4681,3272.6789,8687.7034,4863.8,2041.9982,4228.1916,1618.1898,,,,,
324.4691,3939.0404,7929.7384,4873.4511,2060.5448,4168.8782,1728.8729,,,,,
324.4701,3569.8017,8572.162,4958.6916,1833.7291,5070.3188,1297.7263,,,,,
324.4711,3860.8515,8207.2098,4078.8785,2076.3629,4885.8904,1684.1455,,,,,
324.4721,3794.3054,7886.1837,4864.9287,1825.0047,4566.4519,1793.2021,,,,,
324.4731,4947.7031,7403.0921,4205.5663,1656.0876,4735.8917,1246.7268,,,,,
324.4741,4629.7776,7921.7458,4262.2731,1715.4188,5355.447,1500.4198,,,,,
324.4751,4514.6369,7146.9985,4712.3233,1799.6069,4757.5156,1454.2393,,,,,
324.4761,5002.2295,6433.7384,4789.4893,1720.108,4740.0011,1469.6453,,,,,
324.4771,4844.2274,6184.1221,4947.9357,1702.9699,5030.751,1654.8382,,,,,
324.4781,5232.0845,6195.2297,4486.9592,1772.3009,5206.7912,1719.2612,,,,,
324.4791,5447.1271,5723.6433,5399.9636,1567.2098,4911.9907,1655.6227,,,,,
324.4801,5093.5495,5831.7169,5070.4335,1561.8763,4987.0662,1538.8227,,,,,
324.4811,5932.7469,6157.4594,4833.4422,1437.7443,5759.3541,1642.9327,,,,,
324.4821,6553.4976,6053.5919,4671.2892,1653.5071,5732.8878,1645.7162,,,,,
324.4831,5419.4075,4948.5412,5430.0235,1607.9773,5588.2276,1619.1844,,,,,
324.4841,5860.0852,5535.8764,5258.7623,1726.2863,5786.4078,1423.0084,,,,,
324.4851,5911.0124,5437.2828,5646.9538,1503.8874,5263.0088,1751.385,,,,,
324.4861,6764.62,4623.4987,5136.4396,1564.21,5520.5745,1347.2663,,,,,
324.4871,6813.4681,5180.0022,5357.9798,1610.9479,5661.7755,1465.5352,,,,,
324.4881,7158.8012,4607.1756,5555.3857,1595.4695,5783.7549,1526.859,,,,,
324.4891,7118.9396,4172.2985,5570.0662,1403.1194,5546.131,1492.4654,,,,,
324.4901,6813.0318,4538.8346,5218.3786,1550.3166,5852.3097,1489.9902,,,,,
324.4911,6293.1326,3743.6253,5991.3651,1682.4704,6072.5906,1689.376,,,,,
324.4921,7234.1715,4192.0303,5767.6111,1520.6218,5503.0662,1622.8032,,,,,
324.4931,7191.0192,3864.907,6179.8147,1733.9772,6115.1894,1411.6413,,,,,
324.4941,7540.4333,3668.9382,5703.4914,1677.2552,5952.451,1339.513,,,,,
324.4951,7685.0428,3511.6107,5721.525,1547.6818,6546.1779,1987.4698,,,,,
324.4961,7186.1073,3775.0669,6567.9404,1756.7757,5666.3352,1854.6711,,,,,
324.4971,8726.7796,3419.9221,6311.3451,1685.796,6984.447,1619.4167,,,,,
324.4981,8495.6173,3414.4957,6423.7941,1914.7993,5969.4345,1728.5554,,,,,
324.4991,7574.1107,3304.9054,6626.5918,1465.4379,6442.7981,1821.1275,,,,,
324.5001,8976.7959,3296.662,7006.5059,1843.0649,6205.7795,1645.5938,,,,,
324.5011,8047.3816,3769.3717,7362.277,1911.5564,6518.9106,1778.6375,,,,,
324.5021,8560.1545,3343.6548,7419.4797,1759.9157,5153.6867,1953.732,,,,,
324.5031,8175.7264,3108.2941,7709.6162,1695.1926,5448.5693,1926.1196,,,,,
324.5041,8773.9857,2926.013,6841.1801,1526.4124,5720.3704,1936.7874,,,,,
324.5051,8926.0713,3134.949,7352.88,2011.4722,6637.1921,2077.3876,,,,,
324.5061,8298.4933,3103.377,7513.224,1842.4812,5832.0658,1790.8635,,,,,
324.5071,8595.246,3277.6215,8218.4878,1793.4631,6319.4284,1788.7438,,,,,
324.5081,8942.668,3549.9639,7604.8839,2135.8845,6446.9455,1949.9316,,,,,
324.5091,8689.6105,3321.6048,7980.3424,2127.9883,5633.0724,1860.4665,,,,,
324.5101,8668.1216,3341.5508,7621.7766,2249.951,6384.166,2254.1222,,,,,
324.5111,8266.7377,3531.0458,8009.0511,2366.2627,6262.725,2049.0197,,,,,
324.5121,7780.1041,3626.3704,8220.0937,2531.7208,5675.6794,2132.2812,,,,,
324.5131,7449.9771,3376.846,8428.7694,2632.1948,5899.6913,2051.1468,,,,,
324.5141,8578.8451,3271.0172,7535.6549,2914.4873,6773.5067,2241.4418,,,,,
324.5151,7926.8735,4109.2016,8199.3728,2716.0927,5584.667,2213.3776,,,,,
324.5161,7384.9387,3747.8797,8443.7922,2610.5647,5631.9005,2159.2137,,,,,
324.5171,7335.2962,3790.1027,7949.5925,2380.8894,5951.5175,2323.4064,,,,,
324.5181,7358.5888,3947.6218,8123.4458,2570.0066,5882.4966,2801.1911,,,,,
324.5191,8140.0393,3999.0033,8318.5346,2605.9013,5381.5299,2793.6897,,,,,
324.5201,7158.8156,4871.2432,7915.4998,3010.9887,5586.0285,2613.213,,,,,
324.5211,8117.6798,4847.311,7961.8532,2775.2582,5426.7102,2961.7703,,,,,
324.5221,7556.4736,4870.2572,7361.9932,2806.8328,4759.3227,2643.8672,,,,,
324.5231,7672.3269,4623.6639,6805.8658,2633.0201,4253.3325,3221.1139,,,,,
324.5241,6597.5667,4927.2197,7395.4878,3135.7216,4571.5822,2836.7062,,,,,
324.5251,6997.0292,5311.2199,7360.4016,2849.1165,4798.1844,3506.8425,,,,,
324.5261,6417.6414,5119.8536,6779.4607,3357.1285,4651.4358,3186.6057,,,,,
324.5271,6987.0088,5081.5138,6620.4866,3202.8426,4367.7613,3166.2685,,,,,
324.5281,6994.0666,5575.7752,7004.7021,3661.2294,4265.4123,3506.7891,,,,,
324.5291,6379.6812,5470.6386,6671.9746,3489.5473,4097.3896,3193.8695,,,,,
324.5301,6643.4981,6301.7875,6029.0657,3593.65,3980.1569,3131.3488,,,,,
324.5311,6488.7413,5943.4654,6271.8807,3191.1329,4242.5335,3678.9031,,,,,
324.5321,6183.1351,6151.178,5780.6981,3368.7523,4124.1445,3690.7976,,,,,
324.5331,6161.513,5604.4631,5713.5605,3611.401,3658.5511,3417.8029,,,,,
324.5341,5496.2011,5875.2134,5396.407,3510.9686,3748.3128,3867.4811,,,,,
324.5351,6445.2785,6043.6435,5684.9631,3675.5799,3772.282,4077.0948,,,,,
324.5361,6211.5126,6089.9266,5000.3779,3595.242,3615.6585,4471.5018,,,,,
324.5371,5537.2739,6607.929,4981.6475,3535.5083,3636.6852,3875.9129,,,,,
324.5381,5474.8277,6223.9878,4477.0357,4245.8679,3401.1189,4524.6431,,,,,
324.5391,6066.4854,6775.9067,4174.6022,3875.7937,3612.0927,4249.1281,,,,,
324.5401,5105.2584,6803.614,4710.203,3499.2969,3268.7085,4289.6046,,,,,
324.5411,4969.6593,6281.1357,4870.2285,4370.0702,3058.7962,4819.4857,,,,,
324.5421,4768.0881,6797.5138,4022.5798,4160.5989,3093.1284,4833.4181,,,,,
324.5431,5203.9151,7054.8999,4453.984,4281.7498,2892.4616,5298.9108,,,,,
324.5441,5696.2647,6282.2837,4178.5986,4273.207,2769.8513,4852.0995,,,,,
324.5451,4535.8102,6562.1315,4009.7522,4228.9454,2982.1793,4673.8619,,,,,
324.5461,5652.8533,5664.2817,3758.7903,3969.0016,2808.1488,5914.3285,,,,,
324.5471,5139.7864,6401.662,3683.0204,4106.7289,2557.2551,6103.5248,,,,,
324.5481,4775.9729,6814.9727,3931.3455,4695.5113,3155.5869,5531.482,,,,,
324.5491,4700.1079,6404.0236,3508.6093,4200.3764,2629.8606,5485.2916,,,,,
324.5501,4735.635,5751.8486,3753.3074,4625.1569,2745.5235,6558.9908,,,,,
324.5511,4220.7032,6094.567,4009.4017,3852.8194,2703.3092,6242.5333,,,,,
324.5521,4995.5633,6094.1395,3896.2624,4249.278,2683.4911,6190.5255,,,,,
324.5531,3925.3523,5795.9457,4222.5847,4371.2261,2836.5086,7193.364,,,,,
324.5541,4016.196,5989.4498,4086.183,4507.483,2516.8568,5981.8048,,,,,
324.5551,4266.3863,5407.3101,4191.1993,4665.2636,2733.1188,7060.9898,,,,,
324.5561,4600.4039,6319.2504,4358.6397,4334.4698,2812.2284,7280.0642,,,,,
324.5571,3863.8613,5731.7058,4266.9684,4844.2131,2736.2127,6817.3766,,,,,
324.5581,3611.8091,6155.8073,4178.1511,5091.7304,2641.4621,7899.9375,,,,,
324.5591,4033.9653,6756.3901,4280.6221,4215.431,2733.963,7003.4117,,,,,
324.5601,3798.8818,5948.1938,4163.5254,4737.9062,2669.1596,6948.376,,,,,
324.5611,3688.9673,6144.5817,4179.5604,5295.005,2894.5114,7363.8263,,,,,
324.5621,3642.2664,6424.2495,4163.6536,4264.6333,2897.721,7656.5485,,,,,
324.5631,3246.4856,6451.251,4542.8966,4521.1525,3264.6854,8041.8699,,,,,
324.5641,3277.6867,6468.5348,4279.3794,4532.0312,3079.3373,7451.7797,,,,,
324.5651,3402.8612,6534.763,4769.7383,4756.7056,3319.0485,7227.6169,,,,,
324.5661,3575.4902,6617.6572,4654.8849,4746.3875,3510.3998,7952.7769,,,,,
324.5671,3246.7351,7147.1643,4161.897,4285.8862,3552.6872,8556.1269,,,,,
324.5681,3411.3298,7284.9042,5289.3628,4039.9867,3256.8135,8601.3578,,,,,
324.5691,3044.397,7806.0886,5014.9885,4615.8157,3578.6444,7803.4086,,,,,
324.5701,2815.426,7830.6334,5774.3343,4880.7138,3729.8067,8885.5154,,,,,
324.5711,3159.0905,8236.5411,6118.168,4599.3751,4499.9994,8708.3456,,,,,
324.5721,2891.7531,8422.3188,5120.6221,4860.6607,3706.3019,9606.044,,,,,
324.5731,2862.0427,8487.7792,5839.2556,4428.909,4502.1589,9041.3782,,,,,
324.5741,3324.9801,8443.2506,5594.8655,4411.7201,4374.004,9407.9859,,,,,
324.5751,2613.1713,8412.669,5768.976,4931.5243,4951.1591,10474.8163,,,,,
324.5761,2498.2205,8577.2903,5428.105,5015.531,4692.597,11073.5669,,,,,
324.5771,2693.5684,10164.3107,6097.7646,5223.953,4917.7865,10898.9937,,,,,
324.5781,2527.5337,9933.8637,6404.6481,5158.2917,5115.3038,11544.3149,,,,,
324.5791,2507.2157,10891.7523,5639.1609,4855.9156,5253.52,12289.8102,,,,,
324.5801,2513.506,9903.5679,5575.9714,5257.6619,5194.4071,11482.6707,,,,,
324.5811,2341.523,10204.2482,6506.6745,5141.229,5636.0641,11710.2545,,,,,
324.5821,2417.6939,11161.4816,5882.146,4949.9061,5240.9532,11100.3718,,,,,
324.5831,2441.1635,9942.8612,6292.7662,4949.2823,5281.9144,10960.1202,,,,,
324.5841,2354.428,11257.2879,6586.8382,5284.0863,5214.7761,12632.2599,,,,,
324.5851,2380.1483,13190.9589,6440.291,5046.7866,5691.7065,12360.9931,,,,,
324.5861,2029.6765,11519.607,7237.3211,5174.4004,6569.0419,12100.3397,,,,,
324.5871,2200.9852,11414.1701,6303.8042,5656.5731,5709.2309,12833.7079,,,,,
324.5881,2249.4363,12512.4242,6650.7012,5075.3157,5958.2112,12174.7554,,,,,
324.5891,2109.6984,14134.7073,5949.1156,5106.1609,6462.9876,11997.4583,,,,,
324.5901,2078.2407,13798.4893,6716.9863,4840.0003,6306.8662,13744.9197,,,,,
324.5911,2039.711,13584.5613,6405.0109,5488.2032,6959.4988,13534.8689,,,,,
